"","exptID","shellID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","thick","polymorph","waxYN","cMass","pMass","cSize","finalSA","volume","densityMV","cTime1","cTime2","cDuration","rootMass","deviation","deviationStan","poros","massSA","cTotal","percentTotal","SATotal","percentSATotal","perMassSA"
"190","T2.1","2.1.7.4","Notocochlis","E21",7,"10/16/2023 14:00","10/18/2023 14:00",145.08,137.23,"sphere",8.65,6.45,6.5,0.26,"Aragonite","No Wax",7.85000000000002,0.0541080783016268,7.13120727150436,244.2902448,189.8837505,0.764046421,NA,NA,NA,5.2545538719396,0.943735757168119,0.132338848281581,0.730018932463394,0.0321339069696656,339.29,2.31365498541072,8970.38194317,2.7232981421265,0.849578292446557
"191","T2.1","2.1.7.5","Notocochlis","E21",1,"10/16/2023 14:00","10/18/2023 14:00",249.73,241.14,"sphere",9.79,7.69,8.79,0.28,"Aragonite","No Wax",8.59,0.0343971489208345,8.71430258052046,361.34226945,346.4946465,0.720732636,NA,NA,NA,6.2973365746655,0.725232473159847,0.0832232374832838,0.745324156820943,0.0237724748147369,339.29,2.53175749358956,8970.38194317,4.02817039161999,0.628513008996963
"192","T2.1","2.1.8.1","Notocochlis","E20",7,"10/16/2023 14:00","10/18/2023 14:00",103.71,97.63,"sphere",6.66,5.19,5.74,0.27,"Aragonite","Wax",6.08,0.0586250120528396,5.83245181854103,108.0038015,103.8848224,0.998317151,NA,NA,NA,4.69829423538764,0.520817272847009,0.0892964552559802,0.64723775559402,0.0562943147885401,339.29,1.79197736449645,8970.38194317,1.20400449149474,1.48834774052359
"193","T2.1","2.1.8.2","Notocochlis","E21",9,"10/16/2023 14:00","10/18/2023 14:00",301.17,288.99,"sphere",10.4,7.96,8.01,0.31,"Aragonite","Wax",12.18,0.0404422751270047,8.72019722921745,242.7323289,347.1982643,0.867429452,NA,NA,NA,6.70302084020476,1.05006574307248,0.120417659769688,0.693487826287942,0.0501787300241241,339.29,3.58984939137611,8970.38194317,2.70593081139444,1.32665971216247
"194","T2.1","2.1.8.3","Notocochlis","E21",5,"10/16/2023 14:00","10/18/2023 14:00",54.87,51.66,"sphere",5.7,4.66,5.11,0.22,"Aragonite","Wax",3.21,0.0585019136139967,5.13918073009681,83.53875348,71.06901476,0.772066423,NA,NA,NA,3.79995383138736,0.356393576698936,0.0693483252324194,0.727185009599741,0.0384252800799632,339.29,0.946093312505526,8970.38194317,0.93127309415856,1.01591393377509
"195","T2.1","2.1.8.4","Notocochlis","E22",5,"10/16/2023 14:00","10/18/2023 14:00",75.25,71.41,"sphere",6.46,5.33,5.76,0.18,"Aragonite","Wax",3.84,0.051029900332226,5.83168517101258,107.5131546,103.8438623,0.72464562,NA,NA,NA,4.22184386678378,0.400561723670862,0.0686871310649491,0.743941476962311,0.0357165596552964,339.29,1.13177517757671,8970.38194317,1.19853485928612,0.944298923646511
"196","T2.1","2.1.8.5","Notocochlis","E22",4,"10/16/2023 14:00","10/18/2023 14:00",92.77,87.95,"sphere",7.09,5.75,5.83,0.2,"Aragonite","Wax",4.81999999999999,0.0519564514390427,6.19432818965498,121.6734995,124.4460903,0.745463355,NA,NA,NA,4.52691686437568,0.568109396551661,0.0917144489535521,0.736585386902145,0.0396142136110747,339.29,1.42061363435409,8970.38194317,1.3563915145513,1.04734777467554
"197","T2.1","2.1.9.1","Calcite",NA,5,"10/16/2023 14:00","10/18/2023 14:00",542.32,536.75,"cube",7.14,7.38,3.53,3.53,"Calcite","No Wax",5.57000000000005,0.0102706888921671,5.70833904065827,207.8976,186.006996,2.915589261,NA,NA,NA,8.15489813083303,1.76055365311391,0.308417849846369,-0.0754663448743875,0.0267920360793008,339.29,1.64166347372456,8970.38194317,2.31760031308692,0.708346242643518
"198","T2.1","2.1.9.2","Calcite",NA,6,"10/16/2023 14:00","10/18/2023 14:00",579.6,570.02,"cube",7.29,6.7,4.25,4.25,"Calcite","No Wax",9.58000000000004,0.016528640441684,5.92102762094699,216.601,207.58275,2.79213952,NA,NA,NA,8.33763333637079,1.27299079301767,0.214994908740871,-0.0299297382012562,0.0442287893407696,339.29,2.82354328155856,8970.38194317,2.41462405248997,1.16935109573141
"199","T2.1","2.1.9.3","Calcite",NA,2,"10/16/2023 14:00","10/18/2023 14:00",339.74,335.11,"cube",9.33,4.04,3.24,3.24,"Calcite","No Wax",4.63,0.0136280685229882,4.96138207236812,162.024,122.125968,2.781881737,NA,NA,NA,6.97775249681685,2.33712735745604,0.47106377282903,-0.0261459745703478,0.0285760134301091,339.29,1.36461434171358,8970.38194317,1.80621071685096,0.755512260547714
"200","T2.1","2.1.9.4","Calcite",NA,4,"10/16/2023 14:00","10/18/2023 14:00",405.22,399.81,"cube",7.2,6.65,3.31,3.31,"Calcite","No Wax",5.41000000000003,0.0133507724199201,5.411621063499,187.447,158.4828,2.556870525,NA,NA,NA,7.39997565124689,1.70945964550033,0.315886797216922,0.056853366008502,0.028861491514935,339.29,1.59450617465885,8970.38194317,2.08962116872539,0.76305992613554
"201","T2.1","2.1.9.5","Calcite",NA,2,"10/16/2023 14:00","10/18/2023 14:00",293.89,287.78,"cube",9.53,9.39,1.32,1.32,"Calcite","No Wax",6.11000000000001,0.0207900915308449,4.90656407520545,228.9222,118.122444,2.488011508,NA,NA,NA,6.64857036748361,4.23114530826485,0.862343840498543,0.0822532247186901,0.0266902904130749,339.29,1.80081935807127,8970.38194317,2.55197829312385,0.705656220871262
"202","T2.2","2.2.1.1","Alaona","E21",4,"10/31/2023 16:00","11/2/2023 16:00",97.41,86.87,"2dome",18.51,11.97,2.25,0.19,"Aragonite","No Wax",10.54,0.108202443280977,7.92916939036005,379.8416425,201.7326893,0.48286671,NA,NA,NA,4.60116542619732,6.76694353654665,0.853424009931434,0.829375720816078,0.0277484057056751,395.33,2.66612703311157,8825.316311935,4.30400032219035,0.619453260578465
"203","T2.2","2.2.1.2","Alaona","E21",6,"10/31/2023 16:00","11/2/2023 16:00",77.25,65.79,"2dome",16.03,10.67,1.75,0.14,"Aragonite","No Wax",11.46,0.148349514563107,6.68926904024961,287.9114158,120.34892,0.641883616,NA,NA,NA,4.25892013449675,6.0869103199168,0.909951488464825,0.773186001270424,0.0398039097135376,395.33,2.8988440037437,8825.316311935,3.26233537273492,0.888579398663576
"204","T2.2","2.2.1.3","Alaona","E21",9,"10/31/2023 16:00","11/2/2023 16:00",67.25,50.7,"2dome",15.72,10.04,1.89,0.17,"Aragonite","No Wax",16.55,0.246096654275093,6.68163405588567,270.3610655,120.6756911,0.557278764,NA,NA,NA,4.06659350700002,5.72945531470478,0.857493132186408,0.803081708778445,0.0612144354786914,395.33,4.18637593908886,8825.316311935,3.06347167562,1.36654631815442
"205","T2.2","2.2.1.4","Alaona","E21",5,"10/31/2023 16:00","11/2/2023 16:00",218.96,201.11,"2dome",19.22,12.48,2.41,0.32,"Aragonite","No Wax",17.85,0.0815217391304348,8.33031972666791,413.273372,234.3390369,0.934372706,NA,NA,NA,6.02728315758185,6.9865600911107,0.838690508930236,0.669832966122503,0.0431917496005525,395.33,4.51521513672122,8825.316311935,4.68281654042367,0.96420927400088
"206","T2.2","2.2.1.5","Alaona","E21",3,"10/31/2023 16:00","11/2/2023 16:00",117.28,103.37,"2dome",18.12,11.72,2.11,0.18,"Aragonite","No Wax",13.91,0.118605047748977,7.65225475849578,361.5577304,180.8844012,0.648369894,NA,NA,NA,4.8948717693078,6.69258174716807,0.874589510985341,0.770894030451786,0.0384724176263941,395.33,3.51857941466623,8825.316311935,4.0968246079865,0.858855272399745
"207","T2.2","2.2.2.1","Alaona","E21",2,"10/31/2023 16:00","11/2/2023 16:00",91.19,84.8,"2dome",17.96,11.32,2,0.17,"Aragonite","Wax",6.39,0.0700734729685273,7.40845393707602,172.2434721,163.8658917,0.556491647,NA,NA,NA,4.50106970454585,6.62384868764133,0.89409325399081,0.803359841961612,0.037098648338267,395.33,1.61637113297751,8825.316311935,1.9516974351057,0.828187353174431
"208","T2.2","2.2.2.2","Alaona","E21",8,"10/31/2023 16:00","11/2/2023 16:00",103.47,95.3,"2dome",18.3,11.62,1.99,0.22,"Aragonite","Wax",8.17,0.0789600850488064,7.50763985947492,179.4527989,170.302991,0.607564197,NA,NA,NA,4.69466725779217,6.80745338017503,0.906736805120422,0.78531300453889,0.0455272921352023,395.33,2.06662788050489,8825.316311935,2.0333865955299,1.01634774471715
"209","T2.2","2.2.2.3","Alaona","E21",3,"10/31/2023 16:00","11/2/2023 16:00",37.72,31.94,"2dome",14.07,8.28,1.84,0.14,"Aragonite","Wax",5.78,0.153234358430541,5.98476937070224,102.134748,87.44044679,0.431379315,NA,NA,NA,3.35369755837146,4.84174354309925,0.809010881321753,0.847569146802993,0.0565919054306571,395.33,1.46206966331925,8825.316311935,1.15729277444568,1.26335331525728
"210","T2.2","2.2.2.4","Alaona","E21",1,"10/31/2023 16:00","11/2/2023 16:00",225.12,211,"2dome",22.86,15.07,3.24,0.25,"Aragonite","Wax",14.12,0.0627221037668799,10.3731700199124,303.5490074,456.1318743,0.493541479,NA,NA,NA,6.08328308375749,8.10560999336255,0.78140144023505,0.825603717560213,0.0465163767819325,395.33,3.5716995927453,8825.316311935,3.43952552714165,1.03842799379178
"211","T2.2","2.2.2.5","Alaona","E21",1,"10/31/2023 16:00","11/2/2023 16:00",150.48,142.92,"2dome",18.94,10.3,2.69,0.35,"Aragonite","Wax",7.56,0.0502392344497608,8.06596797065982,175.9499231,216.2688321,0.695800678,NA,NA,NA,5.31895432365991,6.16134400978006,0.763869139102972,0.754134036051304,0.0429667706970427,395.33,1.91232641084663,8825.316311935,1.99369537454485,0.959186862377714
"212","T2.2","2.2.3.1","Pinguitellina","E21",3,"10/31/2023 16:00","11/2/2023 16:00",101.36,95.59,"2dome",11.24,9.07,2.61,0.41,"Aragonite","No Wax",5.77,0.0569258089976322,6.43188151142459,202.9393456,113.7991893,0.890691758,NA,NA,NA,4.6625360274369,3.75603949619181,0.583972122235176,0.685267929962651,0.0284321405636778,395.33,1.45954013102977,8825.316311935,2.29951356333317,0.63471690461097
"213","T2.2","2.2.3.2","Pinguitellina","E21",2,"10/31/2023 16:00","11/2/2023 16:00",68.02,58.65,"2dome",10.64,8.55,2.45,0.3,"Aragonite","No Wax",9.37,0.137753601881799,6.06305175833412,180.6133032,95.22543015,0.714304991,NA,NA,NA,4.08205522495706,3.55898274722196,0.586995277144035,0.747595409638106,0.0518787920600967,395.33,2.37017175524245,8825.316311935,2.04653631457658,1.1581381372814
"214","T2.2","2.2.3.3","Pinguitellina","E21",4,"10/31/2023 16:00","11/2/2023 16:00",55.44,48.78,"2dome",10.29,8.11,2.02,0.28,"Aragonite","No Wax",6.66,0.12012987012987,5.52411273263189,156.7238473,70.51411342,0.786225584,NA,NA,NA,3.81306674366071,3.6186290891227,0.655060688343095,0.722181772457615,0.0424951283084026,395.33,1.68466850479346,8825.316311935,1.77584396706612,0.948657954210194
"215","T2.2","2.2.3.4","Pinguitellina","E21",3,"10/31/2023 16:00","11/2/2023 16:00",100.6,91.57,"2dome",11.04,8.88,2.77,0.38,"Aragonite","No Wax",9.03,0.0897614314115308,6.47570817773698,202.2035846,117.7689157,0.854215218,NA,NA,NA,4.65085350656605,3.55809727408767,0.549452998255875,0.698157166779349,0.0446579620132016,395.33,2.28416765740015,8825.316311935,2.2911766270241,0.996940886380699
"216","T2.2","2.2.3.5","Pinguitellina","E21",9,"10/31/2023 16:00","11/2/2023 16:00",110.56,100.64,"2dome",11.12,9.46,2.91,0.45,"Aragonite","No Wax",9.92,0.0897250361794501,6.73953041426633,218.4468753,133.1148806,0.830560787,NA,NA,NA,4.79953699237679,3.64348986191122,0.540614796276997,0.706515622948414,0.045411498728817,395.33,2.50929603116384,8825.316311935,2.47522998132748,1.0137627816782
"217","T2.2","2.2.4.1","Pinguitellina","E21",7,"10/31/2023 16:00","11/2/2023 16:00",103.22,98.28,"2dome",11.37,9.11,2.66,0.38,"Aragonite","Wax",4.94,0.0478589420654912,6.50709018827267,103.5807445,118.0529846,0.874353159,NA,NA,NA,4.69088318723825,3.77096993724244,0.579517084923555,0.691041286615505,0.0476922619531857,395.33,1.24958895100296,8825.316311935,1.17367741663743,1.064678363313
"218","T2.2","2.2.4.2","Pinguitellina","E21",1,"10/31/2023 16:00","11/2/2023 16:00",76.67,73.03,"2dome",10.24,8.29,2.42,0.42,"Aragonite","Wax",3.64,0.0474761966871006,5.90051543902493,85.07055915,88.09398184,0.870320519,NA,NA,NA,4.24823456086028,3.40316152032502,0.576756650413477,0.692466247686194,0.042788010756833,395.33,0.920749753370601,8825.316311935,0.963937791498238,0.955196239312799
"219","T2.2","2.2.4.3","Pinguitellina","E21",7,"10/31/2023 16:00","11/2/2023 16:00",88.3,84.64,"2dome",10.58,8.63,2.61,0.46,"Aragonite","Wax",3.66,0.041449603624009,6.19981870784498,93.11193678,102.8923438,0.858178526,NA,NA,NA,4.45300894844789,3.46672709738501,0.559165882221421,0.696756704384045,0.0393075273329096,395.33,0.92580881794956,8825.316311935,1.05505495201435,0.877498196830388
"220","T2.2","2.2.4.4","Pinguitellina","E21",4,"10/31/2023 16:00","11/2/2023 16:00",98.14,94.69,"2dome",11.84,9.29,2.44,0.39,"Aragonite","Wax",3.45,0.0351538618300387,6.4503866442901,105.0925574,113.0005075,0.868491675,NA,NA,NA,4.61263069329033,4.07987111856997,0.6325002427849,0.693112482440117,0.0328282048258539,395.33,0.872688639870488,8825.316311935,1.19080782699966,0.732854302838517
"221","T2.2","2.2.4.5","Pinguitellina","E21",2,"10/31/2023 16:00","11/2/2023 16:00",137.3,132.44,"2dome",13.12,10.46,2.73,0.42,"Aragonite","Wax",4.86000000000001,0.0353969410050984,7.20901709756295,131.1982499,157.7788931,0.870205116,NA,NA,NA,5.15889686571882,4.54699430081235,0.630737067103015,0.692507026086681,0.0370431770523184,395.33,1.22935269268712,8825.316311935,1.48661243702475,0.826949016481728
"222","T2.2","2.2.5.1","Ethalia","E21",9,"10/31/2023 16:00","11/2/2023 16:00",90.77,83.82,"sphere",8.54,7.17,5.71,0.17,"Aragonite","No Wax",6.95,0.0765671477360362,7.04483855399898,160.1571368,183.0677133,0.495827464,NA,NA,NA,4.49414877370971,0.985053815333672,0.139826315079216,0.824795949166442,0.0433948816697378,395.33,1.75802494118837,8825.316311935,1.81474670299817,0.968743978586056
"223","T2.2","2.2.5.2","Ethalia","E22",4,"10/31/2023 16:00","11/2/2023 16:00",34.21,29.49,"sphere",6.21,5.22,3.8,0.16,"Aragonite","No Wax",4.72,0.137971353405437,4.9756356013933,80.96683629,64.49771399,0.530406396,NA,NA,NA,3.24626790528776,0.884788132868899,0.177824142230419,0.8125772453813,0.0582954727673231,395.33,1.19393924063441,8825.316311935,0.917438349269178,1.30138362058386
"224","T2.2","2.2.5.3","Ethalia","E24",2,"10/31/2023 16:00","11/2/2023 16:00",37.33,31.05,"sphere",5.64,5.24,4.19,0.25,"Aragonite","No Wax",6.28,0.168229306188052,4.98434549175902,79.27456505,64.83701857,0.575751335,NA,NA,NA,3.34209915015203,0.568551502746993,0.11406743446798,0.796554298581653,0.0792183469696627,395.33,1.58854627779323,8825.316311935,0.898263158486369,1.76846424434242
"225","T2.2","2.2.5.4","Ethalia","E24",6,"10/31/2023 16:00","11/2/2023 16:00",141.9,127.73,"sphere",9.78,8.39,7.43,0.22,"Aragonite","No Wax",14.17,0.0998590556730092,8.47936264975182,228.7637957,319.2186464,0.444522905,NA,NA,NA,5.21587848651142,0.813120883250607,0.0958941039365035,0.842924768582116,0.0619416195497232,395.33,3.5843472541927,8825.316311935,2.59213140486114,1.38277991905457
"226","T2.2","2.2.5.5","Ethalia","E24",6,"10/31/2023 16:00","11/2/2023 16:00",110.16,100.32,"sphere",8.45,7.37,5.57,0.33,"Aragonite","No Wax",9.84,0.0893246187363835,7.02629636288016,159.7088316,181.6259983,0.606521099,NA,NA,NA,4.79374184427241,1.07456787903995,0.152935177160598,0.785681590645916,0.061612121893452,395.33,2.489059772848,8825.316311935,1.80966693946161,1.37542423888703
"227","T2.2","2.2.6.1","Ethalia","E22",5,"10/31/2023 16:00","11/2/2023 16:00",243.5,233.76,"sphere",11.09,9.1,7.03,0.2,"Aragonite","Wax",9.74000000000001,0.04,8.91886152662959,258.632802,371.4726858,0.65549907,NA,NA,NA,6.24452854483962,1.4137128244568,0.158508215452813,0.768374886994571,0.0376595695699883,395.33,2.46376444995321,8825.316311935,2.93057826890845,0.840709315322562
"228","T2.2","2.2.6.2","Ethalia","E22",9,"10/31/2023 16:00","11/2/2023 16:00",1028.45,1002.03,"sphere",16.77,14.1,10.82,0.57,"Aragonite","Wax",26.4200000000001,0.025689143857261,13.677072383158,606.6960306,1339.609005,0.767724012,NA,NA,NA,10.0939479476304,2.12430920561401,0.15531900000982,0.728719430343832,0.0435473427671377,395.33,6.68302430880532,8825.316311935,6.87449615578683,0.972147508320251
"229","T2.2","2.2.6.3","Ethalia","E24",6,"10/31/2023 16:00","11/2/2023 16:00",97.97,83.02,"sphere",8,6.53,5.15,0.16,"Aragonite","Wax",14.95,0.152597734000204,6.45560276752757,135.1940416,140.8669202,0.695479108,NA,NA,NA,4.60996579136204,0.974799077490811,0.151000473943992,0.754247665036238,0.110581796527932,395.33,3.78165077277211,8825.316311935,1.53188890711111,2.46861946399473
"230","T2.2","2.2.6.4","Ethalia","E24",9,"10/31/2023 16:00","11/2/2023 16:00",416.74,402.25,"sphere",12.43,10.35,8.92,0.23,"Aragonite","Wax",14.49,0.0347698805010318,10.4694880196715,350.7727824,600.862299,0.693569892,NA,NA,NA,7.4694460670219,1.2098293398905,0.115557641177611,0.754922299543318,0.0413087922639234,395.33,3.66529228745605,8825.316311935,3.97461994564013,0.922174280204228
"231","T2.2","2.2.6.5","Ethalia","E24",5,"10/31/2023 16:00","11/2/2023 16:00",246,235.2,"sphere",10.79,9.2,6.93,0.31,"Aragonite","Wax",10.8,0.0439024390243903,8.8276987094546,252.9632745,360.1978606,0.682957971,NA,NA,NA,6.26582655605827,1.41076709684847,0.159811423484301,0.758672095086276,0.0426939444919306,395.33,2.73189487263805,8825.316311935,2.86633663382584,0.953096311298112
"232","T2.2","2.2.7.1","Notocochlis","E22",8,"10/31/2023 16:00","11/2/2023 16:00",109.36,100.17,"sphere",7.73,5.08,5.74,0.18,"Aragonite","No Wax",9.19,0.0840343818580834,6.08580967366591,180.1716477,118.0194866,0.926626638,NA,NA,NA,4.78210932622952,0.998603224555302,0.164087159819734,0.672570092838922,0.0510069154459978,395.33,2.32464017403182,8825.316311935,2.04153189904755,1.13867443125251
"233","T2.2","2.2.7.2","Notocochlis","E22",7,"10/31/2023 16:00","11/2/2023 16:00",84.77,79.39,"sphere",7.08,4.99,5.19,0.26,"Aragonite","No Wax",5.38,0.0634658487672525,5.68111682892467,155.98405455,96.00631123,0.882962786,NA,NA,NA,4.39286032186456,0.860372276308225,0.151444214617758,0.687999015684708,0.0344907049346859,395.33,1.36088837174006,8825.316311935,1.76746134684208,0.769967826550528
"234","T2.2","2.2.7.3","Notocochlis","E22",5,"10/31/2023 16:00","11/2/2023 16:00",72.99,67.66,"sphere",6.8,4.38,5.27,0.14,"Aragonite","No Wax",5.33,0.0730237018769694,5.39425177077364,141.68713767,82.18494346,0.888118881,NA,NA,NA,4.1791483502603,0.848083923591214,0.157219937005199,0.686177073940777,0.0376180935521047,395.33,1.34824071029267,8825.316311935,1.60546242946996,0.839783407910572
"235","T2.2","2.2.7.4","Notocochlis","E24",8,"10/31/2023 16:00","11/2/2023 16:00",92.44,84.28,"sphere",7.3,5.75,5.28,0.23,"Aragonite","No Wax",8.16,0.088273474686283,6.05166495623838,175.92337665,116.0441494,0.796593369,NA,NA,NA,4.52154279440797,0.773888318746126,0.127880232025793,0.718518243936013,0.0463838300252407,395.33,2.06409834821541,8825.316311935,1.99339457569457,1.0354690302577
"236","T2.2","2.2.7.5","Notocochlis","E24",8,"10/31/2023 16:00","11/2/2023 16:00",37.58,33.51,"sphere",5.41,4.11,4.29,0.21,"Aragonite","No Wax",4.07,0.108302288451304,4.56911539393269,99.858716445,49.94534317,0.752422501,NA,NA,NA,3.3495432658678,0.526371797977565,0.115202123955226,0.734126324885498,0.0407575837632729,395.33,1.02951964181823,8825.316311935,1.13150297298642,0.909869144312521
"237","T2.2","2.2.8.1","Notocochlis","E22",6,"10/31/2023 16:00","11/2/2023 16:00",107.58,102.17,"sphere",7.31,5.31,5.34,0.22,"Aragonite","Wax",5.41,0.0502881576501208,5.91812842209908,112.5952392,108.5304934,0.991242154,NA,NA,NA,4.75602190992705,0.859376140699693,0.145210796286655,0.649737754941245,0.048048212681447,395.33,1.3684769686085,8825.316311935,1.27582100425943,1.07262457981154
"238","T2.2","2.2.8.2","Notocochlis","E22",3,"10/31/2023 16:00","11/2/2023 16:00",64.69,60.3,"sphere",6.67,5.13,5.04,0.32,"Aragonite","Wax",4.39,0.0678621116092132,5.56618852710521,98.99004862,90.29679959,0.716415203,NA,NA,NA,4.01432364706002,0.68872950903507,0.123734491866601,0.746849751623448,0.0443478921487573,395.33,1.11046467508158,8825.316311935,1.12166006430988,0.99001891073372
"239","T2.2","2.2.8.3","Notocochlis","E22",8,"10/31/2023 16:00","11/2/2023 16:00",78.04,73.2,"sphere",6.75,5.5,5.16,0.12,"Aragonite","Wax",4.84,0.062019477191184,5.76463819121665,105.8046867,100.3031994,0.778040984,NA,NA,NA,4.27338892588949,0.618212730405549,0.107242243120738,0.725073857101225,0.0457446654865432,395.33,1.22429362810816,8825.316311935,1.19887699160328,1.02120037058255
"240","T2.2","2.2.8.4","Notocochlis","E24",7,"10/31/2023 16:00","11/2/2023 16:00",80.99,76.15,"sphere",6.96,5.2,4.96,0.24,"Aragonite","Wax",4.83999999999999,0.0597604642548462,5.64111240067169,102.309246,93.99243096,0.861665127,NA,NA,NA,4.32657064809183,0.813704133557231,0.144245332438393,0.695524689956334,0.0473075522421501,395.33,1.22429362810816,8825.316311935,1.1592700180235,1.05609013350964
"241","T2.2","2.2.8.5","Notocochlis","E24",4,"10/31/2023 16:00","11/2/2023 16:00",69.82,67.18,"sphere",6.39,5.01,4.86,0.24,"Aragonite","Wax",2.63999999999999,0.0378115153251216,5.37846422722934,92.28868243,81.46545277,0.857050414,NA,NA,NA,4.11774973733552,0.632821409076445,0.117658383944005,0.697155330842792,0.0286058911069881,395.33,0.66779652442263,8825.316311935,1.04572662517708,0.638595698287351
"242","T2.2","2.2.9.1","Calcite",NA,1,"10/31/2023 16:00","11/2/2023 16:00",361.47,352.25,"cube",8.49,6.69,2.82,2.82,"Calcite","No Wax",9.22000000000003,0.0255069577005008,5.43076452102796,199.2114,160.170642,2.256780615,NA,NA,NA,7.12345611362379,2.30974515965735,0.425307551213829,0.167546803665045,0.0462824918654255,395.33,2.33222877090027,8825.316311935,2.25727206775121,1.033206765024
"243","T2.2","2.2.9.2","Calcite",NA,5,"10/31/2023 16:00","11/2/2023 16:00",940.98,928.23,"cube",9.65,7.45,4.92,4.92,"Calcite","No Wax",12.75,0.0135497035006058,7.07211905161712,312.049,353.7111,2.660306674,NA,NA,NA,9.79926414022145,1.70262698279429,0.240752025010802,0.0186991243061637,0.04085896766213,395.33,3.22515366908658,8825.316311935,3.53583927159639,0.912132430621051
"244","T2.2","2.2.9.3","Calcite",NA,1,"10/31/2023 16:00","11/2/2023 16:00",390.78,382.6,"cube",9.48,6.59,2.5,2.5,"Calcite","No Wax",8.17999999999995,0.0209324939863861,5.38531676368683,205.2964,156.183,2.502064885,NA,NA,NA,7.31101109287376,2.72822774543772,0.50660487862741,0.0770693893681781,0.0398448292322708,395.33,2.06915741279436,8825.316311935,2.32622143777856,0.889492882831618
"245","T2.2","2.2.9.4","Calcite",NA,2,"10/31/2023 16:00","11/2/2023 16:00",626.69,614.89,"cube",12.91,4.53,4.35,4.35,"Calcite","No Wax",11.8000000000001,0.0188290861510477,6.33633164741767,268.6926,254.398005,2.463423406,NA,NA,NA,8.55757908946125,3.45544388247256,0.545338229554446,0.0913229781740368,0.0439163564608778,395.33,2.98484810158603,8825.316311935,3.0445662285966,0.980385341448757
"246","T2.2","2.2.9.5","Calcite",NA,7,"10/31/2023 16:00","11/2/2023 16:00",264.6,257.46,"cube",8.51,3.64,3.05,3.05,"Calcite","No Wax",7.14000000000004,0.0269841269841271,4.55453028637959,136.0678,94.47802,2.800651411,NA,NA,NA,6.41992488339048,2.1248434287932,0.466534043070826,-0.0330694986250757,0.0524738402472888,395.33,1.8060860546885,8825.316311935,1.5417894972896,1.17142194694121
"247","T2.3","2.3.1.1","Alaona","E22",1,"11/14/2023 16:00","11/16/2023 16:00",51.98,39.03,"2dome",14.72,9.01,1.81,0.17,"Aragonite","No Wax",12.95,0.249134282416314,6.21494169385881,228.914662,97.37427429,0.533816559,NA,NA,NA,3.73203256838312,5.2350194353804,0.842328004549631,0.811372240768895,0.0565712999196181,576.97,2.24448411529196,10300.48688115,2.2223673952628,1.00995187387841
"248","T2.3","2.3.1.2","Alaona","E22",5,"11/14/2023 16:00","11/16/2023 16:00",132.05,107.3,"2dome",18.65,12.46,2.4,0.26,"Aragonite","No Wax",24.75,0.187429004165089,8.2313178731772,401.211227,226.2502772,0.583645694,NA,NA,NA,5.09228617276816,6.8262273756076,0.829299448858819,0.793764772522634,0.0616882039544721,576.97,4.28965110837652,10300.48688115,3.89507051102818,1.10130255568703
"249","T2.3","2.3.1.3","Alaona","E22",3,"11/14/2023 16:00","11/16/2023 16:00",149.6,124.91,"2dome",21.17,13.1,2.63,0.24,"Aragonite","No Wax",24.69,0.165040106951872,9.00152241735431,479.0843974,295.9479525,0.50549429,NA,NA,NA,5.30856571455103,7.54615919421523,0.838320324533855,0.821380109691008,0.0515358048268595,576.97,4.27925195417439,10300.48688115,4.65108497227184,0.920054563545025
"250","T2.3","2.3.1.4","Alaona","E22",8,"11/14/2023 16:00","11/16/2023 16:00",112.81,88.94,"2dome",18.51,11.84,2.13,0.18,"Aragonite","No Wax",23.87,0.211594716780427,7.75733550070213,372.7593931,188.3746817,0.598859671,NA,NA,NA,4.83187695584518,6.82088816643263,0.879282347117159,0.788388808660581,0.0640359450139903,576.97,4.13713018007869,10300.48688115,3.61885217078577,1.14321613175494
"251","T2.3","2.3.1.5","Alaona","E22",4,"11/14/2023 16:00","11/16/2023 16:00",194.83,168.12,"2dome",22.21,14.41,2.84,0.17,"Aragonite","No Wax",26.71,0.137093876713032,9.68672475994035,553.4048977,368.9300519,0.528094686,NA,NA,NA,5.79720436019001,8.03109174668655,0.829082269365111,0.813394103804646,0.0482648420912232,576.97,4.6293568123126,10300.48688115,5.37260912115462,0.861658964558678
"252","T2.3","2.3.2.1","Alaona","E22",5,"11/14/2023 16:00","11/16/2023 16:00",144.52,134.74,"2dome",19.54,12.33,2.49,0.22,"Aragonite","Wax",9.78,0.0676722944921118,8.4339106233919,208.7027544,243.6680327,0.59310201,NA,NA,NA,5.24778440146413,6.9820297922027,0.827852001755587,0.790423317973514,0.0468609052531029,576.97,1.69506213494636,10300.48688115,2.02614455809781,0.836594865934796
"253","T2.3","2.3.2.2","Alaona","E22",9,"11/14/2023 16:00","11/16/2023 16:00",181.75,171.4,"2dome",21.33,14.1,3.06,0.2,"Aragonite","Wax",10.35,0.0569463548830811,9.72696003563185,265.6274708,376.405081,0.482857456,NA,NA,NA,5.66445511547175,7.54767998812271,0.775954662142541,0.829378990659827,0.0389643434424479,576.97,1.79385409986654,10300.48688115,2.57878558426302,0.695619717596335
