"","shellID","exptID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","calcX1","calcX2","polymorph","mag","seal","notes","exclude","cMass","pMass","cTime1","cTime2","cDuration","cSize","finalSA","calcX","massSA","volume","densityMV","rootMass","deviation","deviationStan","poros"
"82","2.2.4.4",2.2,"Saccostrea",NA,NA,NA,NA,449.27,436.54,NA,11.85,10.57,2.21,NA,NA,"Calcite",0,"N","",0,12.73,0.0283348543192289,NA,NA,NA,6.51721232936567,349.6054,NA,0.0364124810429128,276.812445,1.62301228906092,7.65894833391988,4.56426255687811,0.700339704494844,0.401323390239425
"83","2.2.4.5",2.2,"Saccostrea",NA,NA,NA,NA,606.92,586.81,NA,11.88,11.19,2.26,NA,NA,"Calcite",0,"N","",0,20.11,0.0331345152573651,NA,NA,NA,6.69758635864114,370.1508,NA,0.0543292085279838,300.438072,2.02011681129414,8.46662808863595,4.70413788045295,0.702363154210581,0.254844407490172
"85","2.2.4.7",2.2,"Saccostrea",NA,NA,NA,NA,813.35,795.72,NA,18.32,10.6,2.01,NA,NA,"Calcite",0,"Y","",0,17.63,0.0216757853322678,NA,NA,NA,7.30817823671195,388.384,NA,0.0453932190821455,390.32592,2.08377142875882,9.33453074206493,6.53394058776268,0.894058734766489,0.231364283010395
"86","2.2.4.8",2.2,"Saccostrea",NA,NA,NA,NA,1231.96,1214.14,NA,16.69,11.89,3.07,NA,NA,"Calcite",0,"Y","",0,17.8199999999999,0.0144647553491996,NA,NA,NA,8.47732543572432,396.8882,NA,0.044899294058125,609.223387,2.02218106902715,10.7201008010125,5.67755818809189,0.66973460334153,0.254082969742844
"88","2.2.4.10",2.2,"Saccostrea",NA,NA,NA,NA,1193.98,1175.45,NA,21.37,10.72,3.06,NA,NA,"Calcite",0,"Y","",0,18.53,0.0155195229400827,NA,NA,NA,8.88328463831073,458.1728,NA,0.0404432563434581,701.004384,1.70324184449038,10.6087858805797,6.71557178722976,0.755978453990731,0.371729308561278
"90","2.2.4.12",2.2,"Saccostrea",NA,NA,NA,NA,638.35,626.93,NA,13.06,10.69,2.47,NA,NA,"Calcite",0,"Y","",0,11.4200000000001,0.0178898723270934,NA,NA,NA,7.01249576206395,279.2228,NA,0.0408992388873691,344.840158,1.85114751049383,8.61032651733026,4.75583474597868,0.678194313029991,0.317171703986045
"91","2.2.5.1",2.2,"Anadara",NA,NA,NA,NA,505.03,492.91,NA,10.66,7.72,2.81,15.97,13.45,"Mixed",NA,"N","calcx is x",0,12.1199999999999,0.0239985743421182,NA,NA,NA,6.13800081334112,321.913,14.71,0.0376499240478016,231.249512,2.183918122171,7.9635319292458,3.14399972888629,0.512218851788471,0.243324051635022
"92","2.2.5.2",2.2,"Anadara",NA,NA,NA,NA,684.53,668.12,NA,11.64,11.99,2.42,14.21,12.031,"Mixed",NA,"N","calcx is x",0,16.41,0.0239726527690532,NA,NA,NA,6.96406008981451,418.413215,13.1205,0.039219602564417,337.743912,2.0267722842033,8.81314323893213,4.7486466367285,0.681879044046987,0.297771365739275
"93","2.2.5.3",2.2,"Anadara",NA,NA,NA,NA,822.51,811.04,NA,10.17,10.37,3.7,12.689,11.803,"Mixed",NA,"N","calcx is x",0,11.47,0.0139451192082771,NA,NA,NA,7.30747173937574,399.81232,12.246,0.0286884606257257,390.21273,2.10785024876046,9.36944203895184,3.17750942020808,0.434830203049068,0.26967976967623
"94","2.2.5.4",2.2,"Anadara",NA,NA,NA,NA,559.81,549.22,NA,10.8,7.5,3.53,13.616,13.562,"Mixed",NA,"N","calcx is x",0,10.5899999999999,0.0189171325985601,NA,NA,NA,6.58799470472466,331.80584,13.589,0.0319162556029753,285.93,1.95785681810233,8.24163829868588,2.72733509842511,0.413985623951576,0.321648943904673
"95","2.2.5.5",2.2,"Anadara",NA,NA,NA,NA,833.69,815.8,NA,10.77,10.61,3.43,12.738,12.56,"Mixed",NA,"N","calcx is x",0,17.8900000000001,0.0214588156269118,NA,NA,NA,7.31826956393617,408.03233,12.649,0.0438445649637618,391.945071,2.12705825812005,9.41170264205397,3.54391014535461,0.484255207381087,0.263024648977877
"96","2.2.5.6",2.2,"Anadara",NA,NA,NA,NA,740.53,726.37,NA,11.04,10.6,2.34,13.559,12.936,"Mixed",NA,"N","calcx is x",0,14.16,0.0191214400496941,NA,NA,NA,6.4937704417952,369.0538,13.2475,0.0383683896494223,273.83616,2.70428127534362,9.0472005830289,4.26874318606827,0.657359730272229,0.0630305331080239
"97","2.2.5.7",2.2,"Anadara",NA,NA,NA,NA,689.74,680.6,NA,12.72,8.86,2.56,13.656,14.655,"Mixed",NA,"Y","calcx is x",0,9.13999999999999,0.01325137008148,NA,NA,NA,6.60774994119279,238.11693,14.1555,0.038384502941475,288.509952,2.39069742731093,8.8354458773912,4.13741668626907,0.626146074396121,0.17167991569852
"98","2.2.5.8",2.2,"Anadara",NA,NA,NA,NA,1016.16,1004.35,NA,10.56,16.09,3.12,12.04,12.279,"Mixed",NA,"Y","calcx is y, swapped",0,11.8099999999999,0.0116221854826011,NA,NA,NA,8.09328533605468,365.556755,12.1595,0.0323068848775615,530.120448,1.91684739540551,10.0535790821607,5.14557155464844,0.635782792894437,0.335857738408459
"100","2.2.5.10",2.2,"Anadara",NA,NA,NA,NA,742.39,733.99,NA,9.03,12.28,2.67,11.869,12.152,"Mixed",NA,"Y","calcx is y, swapped",0,8.39999999999998,0.011314807580921,NA,NA,NA,6.66498422989114,258.37734,12.0105,0.0325105909055337,296.072028,2.50746416341634,9.05476891194649,3.99167192336962,0.598901930700415,0.131223004845006
