"","exptID","taxon","shellID","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","calcX1","calcX2","polymorph","mag","notes","exclude","cMass","pMass","cTime1","cTime2","cDuration","cSize","finalSA","calcX","massSA","volume","densityMV","rootMass","deviation","deviationStan","poros","tFont","tPoint","tAbrev","tColor","tLine","cTotal","percentTotal","SATotal","percentSATotal","perMassSA"
"177",2.3,"Aragonite","2.3.1.4",NA,NA,NA,NA,1566.54,1540.94,NA,10.76,9.39,6.74,NA,NA,"Aragonite",NA,"",0,25.5999999999999,0.0163417467795268,NA,NA,NA,8.79790470086883,473.6948,NA,0.0540432362778732,680.985336,2.30040195755405,11.6139645535377,1.53736509971039,0.174742186006921,0.187137117472068,3,"A","Arago","#FFBF00",2,698.6,3.66447180074433,21376.9498811397,2.21591388216673,1.65370677544616
"178",2.3,"Anadara","2.3.5.10",NA,NA,NA,NA,1342.88,1335.42,NA,13.45,11.07,2.17,15.851,15.283,"Mixed",NA,"calcx is x",0,7.46000000000004,0.00555522459192187,NA,NA,NA,6.86188148744884,321.21819,15.567,0.0232240895199616,323.094555,4.15630650290594,11.0326303823031,5.16270617085039,0.752374721174297,-0.468659541662875,1,"A","Anada","#FF0000",1,698.6,1.06784998568566,21376.9498811397,1.50263808347795,0.710650154170229
"179",2.3,"Aragonite","2.3.1.2",NA,NA,NA,NA,1328.19,1305.51,NA,10.98,7.39,6.13,NA,NA,"Aragonite",NA,"",0,22.6800000000001,0.0170758701691777,NA,NA,NA,7.92323282088214,387.5006,NA,0.0585289416326067,497.401686,2.67025632880545,10.9922534991509,1.79441094029405,0.226474594507027,0.0564465269238701,3,"A","Arago","#FFBF00",2,698.6,3.24649298597196,21376.9498811397,1.81270294478204,1.79096801012938
"180",2.3,"Saccostrea","2.3.4.6",NA,NA,NA,NA,580.2,556.07,NA,18.99,12.39,1.44,NA,NA,"Calcite",0,"",0,24.13,0.0415891072044123,NA,NA,NA,6.97139334870419,560.9466,NA,0.0430165723439629,338.811984,1.71245418520969,8.34050937431409,7.6562022170986,1.09823127661011,0.368331174765882,3,"S","Sacco","#FF00BF",8,698.6,3.45405095906098,21376.9498811397,2.62407220449587,1.31629417557303
"181",2.3,"Calcite","2.3.2.2",NA,NA,NA,NA,460.25,453.5,NA,8.26,4.64,4.71,NA,NA,"Calcite",0.01,"",0,6.75,0.0146659424225964,NA,NA,NA,5.65162032520745,198.1708,NA,0.0340615267234123,180.517344,2.54961650665545,7.72084082584746,1.52054010840248,0.269044985492133,0.0595291380835673,3,"C","Calci","#80FF00",3,698.6,0.966218150586889,21376.9498811397,0.927030287771973,1.04227247300528
"182",2.3,"Saccostrea","2.3.4.12",NA,NA,NA,NA,495.62,491.39,NA,9.21,8.74,3.21,NA,NA,"Calcite",0,"",0,4.23000000000002,0.0085347645373472,NA,NA,NA,6.36930479134832,160.9908,NA,0.0262747933422284,258.390234,1.91810654887212,7.91376119911759,2.79023173621723,0.438074770735938,0.292472685771995,3,"S","Sacco","#FF00BF",8,698.6,0.60549670770112,21376.9498811397,0.753104633238803,0.804000773567306
"183",2.3,"Saccostrea","2.3.4.9",NA,NA,NA,NA,698.23,690.98,NA,10.17,10.11,3.72,NA,NA,"Calcite",0,"",0,7.25,0.0103833980207095,NA,NA,NA,7.2589145293346,205.6374,NA,0.0352562325724795,382.485564,1.82550680527122,8.87154993850725,3.10036182355513,0.427110942142383,0.326629728782288,3,"S","Sacco","#FF00BF",8,698.6,1.03778986544518,21376.9498811397,0.961958563515313,1.07883011265345
"184",2.3,"Saccostrea","2.3.4.3",NA,NA,NA,NA,636.19,622.08,NA,17.68,8.92,2.12,NA,NA,"Calcite",0,"",0,14.11,0.0221789088165485,NA,NA,NA,6.94055700114067,428.1952,NA,0.0329522610248784,334.335872,1.90284696701645,8.6006038876466,5.84648099961978,0.842364812890221,0.298101450750111,3,"S","Sacco","#FF00BF",8,698.6,2.01975379330089,21376.9498811397,2.00306967261866,1.00832927626547
"185",2.3,"Anadara","2.3.5.11",NA,NA,NA,NA,841.58,833.39,NA,17.59,8.67,2.76,20.951,21.364,"Mixed",NA,"calcx is x",0,8.19000000000005,0.00973169514484666,NA,NA,NA,7.4943045827244,335.940825,21.1575,0.0243792935854106,420.914628,1.99940782290892,9.44130009385059,5.33523180575853,0.711904853461269,0.293495468936776,1,"A","Anada","#FF0000",1,698.6,1.17234468937877,21376.9498811397,1.57150962540447,0.74599905112069
"186",2.3,"Saccostrea","2.3.4.5",NA,NA,NA,NA,561.52,551.49,NA,11.66,9.99,2.49,NA,NA,"Calcite",0,"",0,10.03,0.0178622310870494,NA,NA,NA,6.61943814960657,340.7838,NA,0.0294321502371884,290.043666,1.93598435623138,8.25002142632941,4.18018728346448,0.631501826739317,0.285878142297535,3,"S","Sacco","#FF00BF",8,698.6,1.43572860005726,21376.9498811397,1.59416475172945,0.900614944910612
"187",2.3,"Aragonite","2.3.1.1",NA,NA,NA,NA,1724.45,1705.14,NA,11.02,6.88,7.06,NA,NA,"Aragonite",NA,"",0,19.3099999999999,0.0111977732030502,NA,NA,NA,8.11941820837473,404.3832,NA,0.0477517364717425,535.272256,3.22163157284954,11.9917767735735,1.73313940279157,0.21345610711417,-0.138385714787822,3,"A","Arago","#FFBF00",2,698.6,2.76409962782707,21376.9498811397,1.89167866439532,1.46118877368141
"188",2.3,"Pecten","2.3.3.7",NA,NA,NA,NA,768.08,753.14,NA,19.17,11.83,1.7,21.623,21.979,"Calcite",0.01,"",0,14.9400000000001,0.0194510988438705,NA,NA,NA,7.27810962822397,515.81166,21.801,0.0289640602540859,438.439911,1.75184781478527,9.15803190556494,8.21763012392534,1.12908853310728,0.353800142093222,3,"P","Pecte","#8000FF",7,698.6,2.13856283996566,21376.9498811397,2.41293385103123,0.886291532215727
"189",2.3,"Saccostrea","2.3.4.10",NA,NA,NA,NA,1034.34,1022.12,NA,12.27,11.01,3.52,NA,NA,"Calcite",0,"",0,12.2199999999999,0.0118142970396581,NA,NA,NA,7.80533441802234,270.1854,NA,0.0452282025601676,475.526304,2.1751478126434,10.1131808435465,3.98488852732589,0.510533990462327,0.197658497733899,3,"S","Sacco","#FF00BF",8,698.6,1.74921271113655,21376.9498811397,1.26390996611905,1.3839693949939
"190",2.3,"Pecten","2.3.3.4",NA,NA,NA,NA,688.11,664.56,NA,19.77,12.91,1.19,21.86,22.527,"Calcite",0.01,"",0,23.5500000000001,0.0342241792736627,NA,NA,NA,6.72191924967213,656.5825,22.1935,0.0358675413980727,340.95652115,2.01817521389266,8.8284803848372,9.06386025010929,1.34840362007494,0.255560599818272,3,"P","Pecte","#8000FF",7,698.6,3.37102776982538,21376.9498811397,3.07145080870159,1.09753597885243
"191",2.3,"Calcite","2.3.2.1",NA,NA,NA,NA,648.29,643.47,NA,9.57,8.16,3.42,NA,NA,"Calcite",0.01,"",0,4.81999999999994,0.00743494423791812,NA,NA,NA,6.43985468339718,277.4556,NA,0.0173721489131953,267.071904,2.42739872779729,8.6547881317126,2.62338177220094,0.407366610144849,0.104611313981081,3,"C","Calci","#80FF00",3,698.6,0.689951331233888,21376.9498811397,1.29791949526341,0.531582531699215
"192",2.3,"Centrostephanus","2.3.6.5",NA,NA,NA,NA,290.82,271.68,NA,71.88,3.02,2.84,NA,NA,"Calcite",0.08,"",0,19.14,0.0658139055085619,NA,NA,NA,8.51094499639557,641.447341901693,NA,0.0298387704643936,161.399423109141,1.80186517645322,6.62533877465436,24.8436483321319,2.91902348595288,0.335350359109842,3,"C","Centr","#00FF40",4,698.6,2.73976524477527,21376.9498811397,3.00064951018865,0.913057401563375
"193",2.3,"Pecten","2.3.3.1",NA,NA,NA,NA,988.27,955.4,NA,20.11,20.26,1.13,23.747,24.148,"Calcite",0.01,"",0,32.87,0.0332601414593178,NA,NA,NA,7.72164773503659,1070.26165,23.9475,0.0307121160512478,548.2492755,1.80259244136475,9.96074611486698,11.7852840883211,1.52626544135729,0.335082094664423,3,"P","Pecte","#8000FF",7,698.6,4.70512453478386,21376.9498811397,5.00661533076925,0.939781513843791
"194",2.3,"Calcite","2.3.2.5",NA,NA,NA,NA,1020.3,1015.33,NA,8.76,6.74,7.07,NA,NA,"Calcite",0.01,"",0,4.96999999999991,0.00487111633833178,NA,NA,NA,7.47356481807064,337.2548,NA,0.0147366323622374,417.429768,2.44424350685023,10.0672138838729,0.807854939356881,0.108094993356254,0.0983978211544689,3,"C","Calci","#80FF00",3,698.6,0.71142284569137,21376.9498811397,1.5776563161499,0.450936517927757
"195",2.3,"Anadara","2.3.5.6",NA,NA,NA,NA,504.7,496.83,NA,13.58,8.69,2.03,16.801,16.08,"Mixed",NA,"calcx is x",0,7.87,0.0155934218347533,NA,NA,NA,6.21067106116983,362.907975,16.4405,0.0216859384255747,239.560706,2.10677288620113,7.96179702363712,4.67644297961006,0.75296903242034,0.25555728402787,1,"A","Anada","#FF0000",1,698.6,1.12653879186945,21376.9498811397,1.69766022289355,0.66358319331376
"196",2.3,"Centrostephanus","2.3.6.4",NA,NA,NA,NA,217.93,202.4,NA,62.36,2.79,2.7,NA,NA,"Calcite",0.08,"",0,15.53,0.0712614142155738,NA,NA,NA,7.77364477711143,529.080173334624,NA,0.0293528292737174,122.982325397826,1.77204325332957,6.01781740799249,21.5478815923705,2.77191487522245,0.346350699620223,3,"C","Centr","#00FF40",4,698.6,2.22301746349843,21376.9498811397,2.47500310510349,0.898187747285867
"197",2.3,"Anadara","2.3.5.3",NA,NA,NA,NA,691.26,676.62,NA,12.17,8.63,2.66,15.663,14.31,"Mixed",NA,"calcx is x",0,14.64,0.0211787171252495,NA,NA,NA,6.53723860702619,360.000375,14.9865,0.0406666243055996,279.372086,2.47433453319313,8.84193142485537,3.86758713099127,0.591623981237951,0.125676843394655,1,"A","Anada","#FF0000",1,698.6,2.09561981105067,21376.9498811397,1.68405865664502,1.24438647239614
"198",2.3,"Saccostrea","2.3.4.1",NA,NA,NA,NA,1144.9,1117.57,NA,15.23,13.14,2.53,NA,NA,"Calcite",0,"",0,27.3300000000002,0.023871080443707,NA,NA,NA,7.97024974199406,543.7966,NA,0.0502577618175622,506.309166,2.26126658745894,10.4613849957525,5.95658341933531,0.747352167392065,0.165892073973096,3,"S","Sacco","#FF00BF",8,698.6,3.91210993415405,21376.9498811397,2.54384560483896,1.53787239552289
"199",2.3,"Saccostrea","2.3.4.2",NA,NA,NA,NA,397.17,385.14,NA,11.87,10.01,2.45,NA,NA,"Calcite",0,"",0,12.03,0.0302892967746809,NA,NA,NA,6.62750850300447,344.8494,NA,0.034884793187983,291.105815,1.36434924874311,7.35064550765535,4.26749716566518,0.643906705473192,0.49673579906193,3,"S","Sacco","#FF00BF",8,698.6,1.72201545949041,21376.9498811397,1.61318336768077,1.06746417920618
"200",2.3,"Anadara","2.3.5.7",NA,NA,NA,NA,648.55,637.53,NA,14.7,8.77,2.81,18.196,19.468,"Mixed",NA,"calcx is x",0,11.02,0.0169917508287718,NA,NA,NA,7.12865750043186,294.07564,18.832,0.0374733520940394,362.26239,1.79027693159094,8.65594499266331,4.51044749985605,0.632720466593156,0.367393310391894,1,"A","Anada","#FF0000",1,698.6,1.57744059547667,21376.9498811397,1.37566697604252,1.14667330316717
"201",2.3,"Pecten","2.3.3.6",NA,NA,NA,NA,636.88,619.24,NA,17.88,11.74,1,19.66,20.092,"Calcite",0.01,"",0,17.64,0.0276975254365029,NA,NA,NA,5.94308402469263,529.92048,19.876,0.0332880133260749,233.34424,2.72935813628826,8.60371211659347,8.22430532510245,1.38384469930623,-0.00677172124244119,3,"P","Pecte","#8000FF",7,698.6,2.5250501002004,21376.9498811397,2.47893400577008,1.01860319569742
"202",2.3,"Calcite","2.3.2.6",NA,NA,NA,NA,557.3,550.64,NA,7.37,6.84,4.23,NA,NA,"Calcite",0.01,"",0,6.65999999999997,0.0119504755069083,NA,NA,NA,5.97431318821369,221.0382,NA,0.0301305385223005,213.237684,2.61351553602505,8.22930226414035,1.3352289372621,0.223494968408466,0.0359588579767434,3,"C","Calci","#80FF00",3,698.6,0.953335241912392,21376.9498811397,1.0340025178008,0.921985416379858
"203",2.3,"Saccostrea","2.3.4.4",NA,NA,NA,NA,573.92,562.47,NA,13.02,10.05,2.1,NA,NA,"Calcite",0,"",0,11.4499999999999,0.0199505157513241,NA,NA,NA,6.50127864391928,358.596,NA,0.0319300828787826,274.7871,2.08859877337764,8.31030799420133,4.82290711869357,0.74183977996459,0.229583632099726,3,"S","Sacco","#FF00BF",8,698.6,1.63899227025478,21376.9498811397,1.67748908049964,0.977050932436834
"204",2.3,"Anadara","2.3.5.1",NA,NA,NA,NA,522.56,509.1,NA,12.81,10.18,1.56,14.771,15.076,"Mixed",NA,"calcx is x",0,13.4599999999999,0.0257578077158602,NA,NA,NA,5.88130680381343,360.64995,14.9235,0.0373215080162909,203.433048,2.56870751894746,8.05462614899476,5.18289773206219,0.88124933878668,0.0923294986051372,1,"A","Anada","#FF0000",1,698.6,1.9267105639851,21376.9498811397,1.68709732681832,1.14202692005841
"205",2.3,"Anadara","2.3.5.2",NA,NA,NA,NA,546.9,531.5,NA,14.08,8.34,1.99,17.094,17.23,"Mixed",NA,"calcx is x",0,15.4,0.0281587127445602,NA,NA,NA,6.15943099258697,362.05624,17.162,0.0425348282907649,233.680128,2.3403787248867,8.17779038562258,4.75685633580434,0.772288274928209,0.173011051276786,1,"A","Anada","#FF0000",1,698.6,2.20440881763527,21376.9498811397,1.69367586121083,1.30155295243998
"206",2.3,"Anadara","2.3.5.8",NA,NA,NA,NA,1197.3,1186.18,NA,14.67,11.88,3.04,17.904,19.726,"Mixed",NA,"calcx is x",0,11.1199999999999,0.00928756368495773,NA,NA,NA,8.09170508863364,397.8018,18.815,0.0279536191138398,529.809984,2.25986681292892,10.6186097676197,5.13943163712212,0.635148164796742,0.201460490131125,1,"A","Anada","#FF0000",1,698.6,1.59175493844831,21376.9498811397,1.86089129745759,0.855372337235935
"207",2.3,"Pecten","2.3.3.12",NA,NA,NA,NA,586.65,573.42,NA,19.82,12.31,0.98,22.551,22.982,"Calcite",0.01,"",0,13.23,0.0225517770391205,NA,NA,NA,6.20672627627249,560.51123,22.7665,0.023603452155633,274.6505027,2.135987352045,8.37130229576186,9.2965912412425,1.4978252346623,0.212103521931023,3,"P","Pecte","#8000FF",7,698.6,1.8937875751503,21376.9498811397,2.62203557156918,0.722258536720364
"208",2.3,"Anadara","2.3.5.5",NA,NA,NA,NA,779.57,768.86,NA,9.98,15.26,2.45,12.677,11.764,"Mixed",NA,"calcx is y, swapped",0,10.71,0.0137383429326424,NA,NA,NA,7.1991913958177,473.43408,12.2205,0.0226219455937774,373.12226,2.08931517513857,9.20347222433484,5.1969362013941,0.721877765940937,0.261726086523473,1,"A","Anada","#FF0000",1,698.6,1.53306613226453,21376.9498811397,2.21469425073451,0.692224731136626
"209",2.3,"Calcite","2.3.2.3",NA,NA,NA,NA,282.13,274.98,NA,10.25,7.51,1.46,NA,NA,"Calcite",0.01,"",0,7.14999999999998,0.025342927019459,NA,NA,NA,4.82583222778589,205.8142,NA,0.0347400713847731,112.38715,2.51034037254259,6.55867971148806,3.82472259073804,0.792551918551224,0.0740168304896383,3,"C","Calci","#80FF00",3,698.6,1.02347552247352,21376.9498811397,0.962785622571834,1.06303573555613
"210",2.3,"Centrostephanus","2.3.6.6",NA,NA,NA,NA,241.78,226.41,NA,49.64,2.89,3.04,NA,NA,"Calcite",0.08,"",0,15.37,0.0635701877740095,NA,NA,NA,7.58346580949051,474.306125903406,NA,0.0324052318968576,114.175211779889,2.11762252270757,6.2297907240587,17.0978219364968,2.25461845098574,0.218877712022289,3,"C","Centr","#00FF40",4,698.6,2.20011451474377,21376.9498811397,2.21877362552023,0.991590349478722
"211",2.3,"Pecten","2.3.3.8",NA,NA,NA,NA,573.15,552.54,NA,18.31,11.99,0.99,20.88,20.861,"Calcite",0.01,"",0,20.61,0.0359591729913635,NA,NA,NA,6.01239595574354,500.47459,20.8705,0.0411809119020409,247.73492205,2.31356158936818,8.30658982151602,8.61936801475215,1.43359952973793,0.146602143353678,3,"P","Pecte","#8000FF",7,698.6,2.95018608645863,21376.9498811397,2.34118802159683,1.26012351816427
"212",2.3,"Pecten","2.3.3.3",NA,NA,NA,NA,854.69,828.07,NA,20.54,16.45,1.21,20.912,21.259,"Calcite",0.01,"",0,26.62,0.0311457955516035,NA,NA,NA,7.42193655059574,784.54886,21.0855,0.0339303278064798,419.69633475,2.03644856824664,9.49007273235463,9.63452114980142,1.29811418948712,0.248820151882464,3,"P","Pecte","#8000FF",7,698.6,3.81047809905526,21376.9498811397,3.67006923046671,1.03825782560802
"213",2.3,"Calcite","2.3.2.4",NA,NA,NA,NA,833.37,824.09,NA,7.71,7.46,5.52,NA,NA,"Calcite",0.01,"",0,9.27999999999997,0.0111355100375583,NA,NA,NA,6.82198501456237,282.51,NA,0.0328483947470885,317.491632,2.62485658204686,9.41049830540363,0.942671661812544,0.138181432500994,0.0317755138152483,3,"C","Calci","#80FF00",3,698.6,1.32837102776982,21376.9498811397,1.32156365417337,1.0051509994051
"214",2.3,"Pecten","2.3.3.2",NA,NA,NA,NA,747.33,725.19,NA,20.47,12.92,1.19,23.5,24.14,"Calcite",0.01,"",0,22.14,0.0296254666613143,NA,NA,NA,6.80209102360374,702.95,23.82,0.0314958389643644,366.227736,2.0406155147135,9.07480856246818,9.58263632546542,1.40877802020187,0.247283100437661,3,"P","Pecte","#8000FF",7,698.6,3.16919553392499,21376.9498811397,3.28835499876525,0.963763199263766
"215",3.1,"Marginopora","3.1.7.5",NA,NA,NA,NA,91.71,84.23,NA,10.04,10.49,0.95,NA,NA,"Calcite",0.15,"",0,7.47999999999999,0.0815614436811688,NA,NA,NA,4.64241829202277,196.071666979152,NA,0.0381493160906074,78.5819293892662,1.16706220772084,4.50960909619581,4.97919390265908,1.07254314227027,0.569508591766567,3,"M","Margi","#0040FF",6,461.15,1.62203187682966,15795.8218135114,1.24128816654184,1.30673273181082
"216",3.1,"Calcite","3.1.2.3",NA,NA,NA,NA,1385.84,1376.64,NA,9.89,8.64,7.15,NA,NA,"Calcite",0.01,"",0,9.19999999999982,0.00663857299543946,NA,NA,NA,8.48539424799089,435.8782,NA,0.0211068137842173,610.96464,2.26828184361046,11.1490457467241,0.964868584003036,0.113709340521389,0.163304373437677,3,"C","Calci","#80FF00",3,461.15,1.99501246882789,15795.8218135114,2.75945250045274,0.722974020571317
"217",3.1,"Anadara","3.1.5.1",NA,NA,NA,NA,668.28,661.3,NA,12.08,10.15,2.19,13.496,12.645,"Mixed",NA,"calcx is x",0,6.98000000000002,0.0104447237684803,NA,NA,NA,6.45147517487701,356.983365,13.0705,0.0195527318198707,268.52028,2.48875057034798,8.74284585292354,4.529508275041,0.702088770748055,0.120582837332868,1,"A","Anada","#FF0000",1,461.15,1.5136072861325,15795.8218135114,2.25998602171268,0.669741879635807
"218",3.1,"Coral","3.1.8.3",NA,NA,NA,NA,83.46,80.5,NA,6.89,3.22,3.09,NA,NA,"Aragonite",NA,"",0,2.95999999999999,0.0354660915408578,NA,NA,NA,4.09271205797492,83.9208933164461,NA,0.0352713118631677,53.8422815121246,1.55008290243432,4.37011427384901,1.55757068599164,0.380571773417729,0.452267525641582,3,"C","Coral","#00FFFF",5,461.15,0.641873576927245,15795.8218135114,0.53128538867577,1.20815213557278
"219",3.1,"Pecten","3.1.3.4",NA,NA,NA,NA,1147.33,1122.85,NA,21.04,20.52,1.24,25.033,26.161,"Calcite",0.01,"",0,24.48,0.0213364942954512,NA,NA,NA,8.1198547216924,1164.87104,25.597,0.0210152018201088,651.3105456,1.76157135448046,10.4687810424564,12.2523817594359,1.50894100687582,0.350213443570468,3,"P","Pecte","#8000FF",7,461.15,5.30846796053345,15795.8218135114,7.37455166152605,0.719836025860173
"220",3.1,"Anadara","3.1.5.5",NA,NA,NA,NA,532.21,525.39,NA,11.38,10.16,2.19,12.47,11.918,"Mixed",NA,"calcx is x",0,6.82000000000005,0.0128144905206592,NA,NA,NA,6.32644924635372,337.42236,12.194,0.0202120570788493,253.209552,2.1018559363037,8.10390504181886,4.34118358454876,0.686195907925891,0.25729472215417,1,"A","Anada","#FF0000",1,461.15,1.47891141710941,15795.8218135114,2.13614944498409,0.692325820453271
"221",3.1,"Aragonite","3.1.1.3",NA,NA,NA,NA,2027.77,2010.06,NA,14.84,9.32,6.29,NA,NA,"Aragonite",NA,"",0,17.71,0.00873373212938353,NA,NA,NA,9.54626500508665,580.5504,NA,0.030505534058714,869.962352,2.33087098003524,12.6572560141236,2.92542166836222,0.306446727259659,0.176370678432778,3,"A","Arago","#FFBF00",2,461.15,3.84039900249377,15795.8218135114,3.67534153559145,1.04490942278532
"222",3.1,"Marginopora","3.1.7.1",NA,NA,NA,NA,216.58,202.99,NA,13.08,13.51,1.22,NA,NA,"Calcite",0.15,"",0,13.59,0.0627481761935544,NA,NA,NA,5.99617511778635,328.532994226949,NA,0.0413657082813792,169.321772082442,1.27910307892684,6.00536557071523,6.45794162740455,1.07701017741268,0.528180347131376,3,"M","Margi","#0040FF",6,461.15,2.94698037514908,15795.8218135114,2.07987275436298,1.41690416828008
"223",3.1,"Aragonite","3.1.1.6",NA,NA,NA,NA,2001.54,1981.28,NA,7.34,6.49,13.51,NA,NA,"Aragonite",NA,"",0,20.26,0.0101222059014559,NA,NA,NA,8.63373475008096,468.9598,NA,0.0432019972714079,643.570466,3.11005570600563,12.602443466657,2.77124491669365,0.320978695421198,-0.0989596134295498,3,"A","Arago","#FFBF00",2,461.15,4.39336441504933,15795.8218135114,2.96888509845598,1.4798027775929
"224",3.1,"Anadara","3.1.5.6",NA,NA,NA,NA,1193.69,1181.86,NA,12.6,12.77,2.73,17.577,14.202,"Mixed",NA,"calcx is x",0,11.8300000000002,0.00991044576062475,NA,NA,NA,7.60165280304366,520.291785,15.8895,0.022737241565327,439.26246,2.71748694391048,10.607926905549,5.01278239898545,0.659433221809126,0.0397572636358724,1,"A","Anada","#FF0000",1,461.15,2.56532581589509,15795.8218135114,3.29385701575181,0.778821243189138
"225",3.1,"Saccostrea","3.1.4.3",NA,NA,NA,NA,1064.5,1047.32,NA,18.29,12.03,2.2,NA,NA,"Calcite",0,"",0,17.1800000000001,0.016139032409582,NA,NA,NA,7.85176581369514,573.4654,NA,0.0299582154389786,484.06314,2.19909328357454,10.2105363379122,6.75607806210162,0.860453332716265,0.188825789902421,3,"S","Sacco","#FF00BF",8,461.15,3.72546893635479,15795.8218135114,3.63048790224684,1.02616205773587
"226",3.1,"Anadara","3.1.5.3",NA,NA,NA,NA,530.91,520.3,NA,14.3,10.17,1.39,17.481,17.418,"Mixed",NA,"calcx is x",0,10.61,0.0199845548209678,NA,NA,NA,5.86890748521786,399.674625,17.4495,0.0265465939950529,202.14909,2.62632891397137,8.09730134150608,5.73703083826071,0.977529608825952,0.0719685816355597,1,"A","Anada","#FF0000",1,461.15,2.30076981459395,15795.8218135114,2.53025534042253,0.909303412125093
"227",3.1,"Calcite","3.1.2.2",NA,NA,NA,NA,385.67,380.4,NA,9.27,6.81,2.46,NA,NA,"Calcite",0.01,"",0,5.27000000000004,0.0136645318536574,NA,NA,NA,5.37510952147487,205.371,NA,0.0256608771442903,155.296602,2.48344133118895,7.27900390912056,2.74829682617504,0.511300619121327,0.0839390146850069,3,"C","Calci","#80FF00",3,461.15,1.14279518594818,15795.8218135114,1.30016027291679,0.878964855143916
"228",3.1,"Calcite","3.1.2.1",NA,NA,NA,NA,209.76,205.13,NA,5.85,4.17,3.18,NA,NA,"Calcite",0.01,"",0,4.63,0.0220728451563692,NA,NA,NA,4.26487539418083,112.5162,NA,0.0411496300088342,77.57451,2.70398098550671,5.94165673838493,0.92162513139361,0.216096613901338,0.00258908686583981,3,"C","Calci","#80FF00",3,461.15,1.0040117098558,15795.8218135114,0.712316214555902,1.40950281537779
"229",3.1,"Pecten","3.1.3.3",NA,NA,NA,NA,1136.11,1112.28,NA,20.55,19.88,1.15,23.133,24.542,"Calcite",0.01,"",0,23.8299999999999,0.0209750816382216,NA,NA,NA,7.77395487790631,1048.32925,23.8375,0.0227314080953097,544.972925,2.08470907063869,10.4345436665294,11.5978483740312,1.49188521880832,0.231018417322504,3,"P","Pecte","#8000FF",7,461.15,5.16751599262711,15795.8218135114,6.63675028989806,0.778621428697218
"230",3.1,"Saccostrea","3.1.4.2",NA,NA,NA,NA,639.31,625.92,NA,22.18,10.91,1.65,NA,NA,"Calcite",0,"",0,13.39,0.0209444557413461,NA,NA,NA,7.36359813187671,593.1646,NA,0.0225738353232812,399.27327,1.60118407125025,8.61464064660917,8.02546728937443,1.08988393250747,0.409375112043434,3,"S","Sacco","#FF00BF",8,461.15,2.90361053887022,15795.8218135114,3.7551993622302,0.773224071157109
"231",3.1,"Saccostrea","3.1.4.4",NA,NA,NA,NA,562.23,551.9,NA,14.22,11.09,2.12,NA,NA,"Calcite",0,"",0,10.33,0.0183732636109778,NA,NA,NA,6.94047191491226,422.714,NA,0.0244373264192812,334.323576,1.68169414411863,8.25349713995729,5.41650936169591,0.780423785025055,0.379677556577414,3,"S","Sacco","#FF00BF",8,461.15,2.24005204380353,15795.8218135114,2.67611274038568,0.837054437206071
"232",3.1,"Aragonite","3.1.1.5",NA,NA,NA,NA,1010.59,1002.46,NA,7.92,6.64,5.97,NA,NA,"Aragonite",NA,"",0,8.13,0.00804480550965277,NA,NA,NA,6.79656065980277,279.024,NA,0.0291372785136762,313.955136,3.21889940351223,10.0351761189803,0.702186886600922,0.103315032668494,-0.137420283926582,3,"A","Arago","#FFBF00",2,461.15,1.76298384473599,15795.8218135114,1.76644180527112,0.998042414686511
"233",3.1,"Saccostrea","3.1.4.1",NA,NA,NA,NA,698,680.3,NA,14.26,12.08,2.53,NA,NA,"Calcite",0,"",0,17.7,0.0253581661891118,NA,NA,NA,7.58174185991365,477.802,NA,0.0370446335511363,435.819824,1.60157928015684,8.87057572247913,5.40941938002878,0.713479762299688,0.409229332291834,3,"S","Sacco","#FF00BF",8,461.15,3.83823051067982,15795.8218135114,3.02486319256462,1.26889391894302
"234",3.1,"Aragonite","3.1.1.1",NA,NA,NA,NA,1921.08,1905.18,NA,12.42,7.89,7.58,NA,NA,"Aragonite",NA,"",0,15.8999999999999,0.00827659441564113,NA,NA,NA,9.05640706619044,503.8872,NA,0.0315546812858113,742.793004,2.58629253325601,12.4312600113768,2.00213568873015,0.221073950640377,0.0861157126303859,3,"A","Arago","#FFBF00",2,461.15,3.44790198416999,15795.8218135114,3.19000306504461,1.08084597847299
"235",3.1,"Anadara","3.1.5.4",NA,NA,NA,NA,602.92,591.89,NA,9.43,13.98,2.17,11.962,12.485,"Mixed",NA,"calcx is y, swapped",0,11.03,0.018294301068135,NA,NA,NA,6.58910152674812,416.43912,12.2235,0.0264864645761425,286.074138,2.10756555700956,8.44798686914473,4.88363282441729,0.741168246473732,0.255277188335844,1,"A","Anada","#FF0000",1,461.15,2.39184647077957,15795.8218135114,2.63638780505733,0.90724379250706
"236",3.1,"Centrostephanus","3.1.6.6",NA,NA,NA,NA,240.07,225.87,NA,68.05,2.53,2.46,NA,NA,"Calcite",0.08,"",0,14.2,0.05914941475403,NA,NA,NA,7.50979218728942,525.997936659577,NA,0.0269963036170428,110.879787376825,2.16513762949529,6.21506913727549,23.5232640624298,3.13234553976657,0.201350929732466,3,"C","Centr","#00FF40",4,461.15,3.07925837579963,15795.8218135114,3.32998145249809,0.924707365408787
